,dice_RV,dice_RV,hd95_RV,hd95_RV,dice_Myo,dice_Myo,hd95_Myo,hd95_Myo,dice_LV,dice_LV,hd95_LV,hd95_LV,mean_dice,mean_dice
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
variant,,,,,,,,,,,,,,
full_mcp_net,0.8983588092592198,0.060013686826957464,3.6385488679608065,2.690029194179823,0.9105189221407215,0.018294917651229117,2.4980370104806964,2.6403749591671284,0.945896245977452,0.04250958426013093,3.34139771332205,3.6091723415126475,0.9182579924591312,0.03077031262702563
full_mcp_net_additive_decoder,0.8809375563943403,0.0794310607914668,5.579477151255996,3.8734112523010857,0.898559936707211,0.036154873516360195,3.939710259536375,3.9829331684400326,0.9329682237470213,0.05350067613742201,4.677675354375843,4.285815119842743,0.9041552389495242,0.04107138358449401
